Crime Category,Crime ID,Month,Latitude,Location,Longitude,Outcome,Outcome Date
Other theft,104829903,2022-09,51.511623,On or near Rose Street,-0.125951,Investigation complete; no suspect identified,2022-09
Other theft,104830783,2022-09,51.509458,On or near ,-0.132280,Investigation complete; no suspect identified,2022-09
Other theft,104831442,2022-09,51.527966,On or near ,-0.181592,Investigation complete; no suspect identified,2022-09
Other theft,104837873,2022-09,51.515470,On or near Hollen Street,-0.134874,Under investigation,2022-09
Other theft,104838910,2022-09,51.513470,On or near Broadwick Street,-0.136339,Under investigation,2022-09
Other theft,104841918,2022-09,51.506327,On or near Shepherd Market,-0.146357,Investigation complete; no suspect identified,2022-09
Other theft,104842120,2022-09,51.508286,On or near ,-0.130426,Under investigation,2022-09
Other theft,104857867,2022-09,51.489261,On or near Pimlico,-0.133408,Under investigation,2022-09
Other theft,104802457,2022-09,51.510473,On or near Barlow Place,-0.143551,Investigation complete; no suspect identified,2022-09
Other theft,104819853,2022-09,51.509458,On or near ,-0.132280,Investigation complete; no suspect identified,2022-09
Other theft,104808234,2022-09,51.511790,On or near A401,-0.132459,Investigation complete; no suspect identified,2022-09
Other theft,104816791,2022-09,51.515383,On or near Picton Place,-0.150947,Investigation complete; no suspect identified,2022-09
Other theft,104804595,2022-09,51.500978,On or near Bridge Street,-0.125524,Investigation complete; no suspect identified,2022-09
Other theft,104806398,2022-09,51.511534,On or near Lisle Street,-0.130495,Under investigation,2022-09
Other theft,104799860,2022-09,51.521102,On or near Penfold Place,-0.170406,Investigation complete; no suspect identified,2022-09
Other theft,104807185,2022-09,51.514586,On or near ,-0.152839,Under investigation,2022-09
Other theft,104812622,2022-09,51.510952,On or near Great Windmill Street,-0.134064,Investigation complete; no suspect identified,2022-09
Other theft,104812623,2022-09,51.513470,On or near Broadwick Street,-0.136339,Investigation complete; no suspect identified,2022-09
Other theft,104821875,2022-09,51.487291,On or near Turpentine Lane,-0.145890,Under investigation,2022-09
Other theft,104821823,2022-09,51.514010,On or near ,-0.124528,Investigation complete; no suspect identified,2022-09
Other theft,104853849,2022-09,51.506238,On or near ,-0.141317,Under investigation,2022-09
Other theft,104811588,2022-09,51.513940,On or near ,-0.132500,Investigation complete; no suspect identified,2022-09
Other theft,104826429,2022-09,51.513918,On or near Blenheim Street,-0.146986,Investigation complete; no suspect identified,2022-09
Other theft,104802268,2022-09,51.516595,On or near ,-0.189453,Investigation complete; no suspect identified,2022-09
Other theft,104802445,2022-09,51.510708,On or near Hop Gardens,-0.126104,Under investigation,2022-09
Other theft,104802435,2022-09,51.514052,On or near ,-0.154345,Investigation complete; no suspect identified,2022-09
Other theft,104802451,2022-09,51.513846,On or near Leinster Gardens,-0.183812,Under investigation,2022-09
Other theft,104802709,2022-09,51.509667,On or near Mount Street,-0.151179,Investigation complete; no suspect identified,2022-09
Other theft,104802708,2022-09,51.521945,On or near A501,-0.158206,Under investigation,2022-09
Other theft,104802711,2022-09,51.499842,On or near Lancelot Place,-0.163434,Under investigation,2022-09
Other theft,104803046,2022-09,51.516189,On or near Duke's Mews,-0.151852,Investigation complete; no suspect identified,2022-09
Other theft,104803062,2022-09,51.513498,On or near Moor Street,-0.130169,Under investigation,2022-09
Other theft,104803226,2022-09,51.519519,On or near ,-0.152077,Under investigation,2022-09
Other theft,104803699,2022-09,51.510389,On or near Bedford Street,-0.124157,Investigation complete; no suspect identified,2022-09
Other theft,104803774,2022-09,51.513575,On or near ,-0.140687,Under investigation,2022-09
Other theft,104804582,2022-09,51.516528,On or near Forset Street,-0.164291,Investigation complete; no suspect identified,2022-09
Other theft,104804836,2022-09,51.515592,On or near Gray's Yard,-0.151112,Under investigation,2022-09
Other theft,104804854,2022-09,51.515684,On or near ,-0.135874,Investigation complete; no suspect identified,2022-09
Other theft,104804951,2022-09,51.513708,On or near Little Marlborough Street,-0.140004,Investigation complete; no suspect identified,2022-09
Other theft,104805223,2022-09,51.513708,On or near Little Marlborough Street,-0.140004,Under investigation,2022-09
Other theft,104805502,2022-09,51.504176,On or near Hamilton Mews,-0.149643,Under investigation,2022-09
Other theft,104805515,2022-09,51.516668,On or near Margaret Street,-0.141210,Under investigation,2022-09
Other theft,104805558,2022-09,51.515753,On or near John Prince's Street,-0.143092,Under investigation,2022-09
Other theft,104805547,2022-09,51.513848,On or near Old Compton Street,-0.129593,Investigation complete; no suspect identified,2022-09
Other theft,104805747,2022-09,51.516676,On or near Eastbourne Mews,-0.179591,Under investigation,2022-09
Other theft,104806257,2022-09,51.511844,On or near Elms Mews,-0.177031,Under investigation,2022-09
Other theft,104806259,2022-09,51.524916,On or near ,-0.202501,Under investigation,2022-09
Other theft,104806260,2022-09,51.513708,On or near Little Marlborough Street,-0.140004,Under investigation,2022-09
Other theft,104806394,2022-09,51.513353,On or near Lumley Street,-0.151635,Under investigation,2022-09
Other theft,104806404,2022-09,51.519161,On or near Gildea Street,-0.142506,Under investigation,2022-09
Other theft,104806387,2022-09,51.511312,On or near Lower James Street,-0.136326,Investigation complete; no suspect identified,2022-09
Other theft,104806389,2022-09,51.514365,On or near Princes Street,-0.143408,Investigation complete; no suspect identified,2022-09
Other theft,104863976,2022-09,51.514971,On or near Carlisle Street,-0.133438,Investigation complete; no suspect identified,2022-09
Other theft,104856366,2022-09,51.513498,On or near Moor Street,-0.130169,Under investigation,2022-09
Other theft,104856358,2022-09,51.512994,On or near North Audley Street,-0.153408,Investigation complete; no suspect identified,2022-09
Other theft,104856557,2022-09,51.518130,On or near ,-0.137604,Investigation complete; no suspect identified,2022-09
Other theft,104857142,2022-09,51.508401,On or near Dover Street,-0.142195,Under investigation,2022-09
Other theft,104857366,2022-09,51.512863,On or near Russell Street,-0.120842,Investigation complete; no suspect identified,2022-09
Other theft,104857375,2022-09,51.513498,On or near Moor Street,-0.130169,Under investigation,2022-09
Other theft,104798323,2022-09,51.499842,On or near Lancelot Place,-0.163434,Under investigation,2022-09
Other theft,104798623,2022-09,51.521564,On or near Porter Street,-0.156852,Under investigation,2022-09
Other theft,104798619,2022-09,51.512725,On or near ,-0.134121,Investigation complete; no suspect identified,2022-09
Other theft,104798711,2022-09,51.516178,On or near ,-0.131904,Investigation complete; no suspect identified,2022-09
Other theft,104796488,2022-09,51.515753,On or near John Prince's Street,-0.143092,Under investigation,2022-09
Other theft,104796598,2022-09,51.508409,On or near Buckingham Street,-0.123461,Under investigation,2022-09
Other theft,104813474,2022-09,51.499842,On or near Lancelot Place,-0.163434,Under investigation,2022-09
Other theft,104813486,2022-09,51.508087,On or near ,-0.124122,Under investigation,2022-09
Other theft,104813482,2022-09,51.514799,On or near Sheraton Street,-0.135045,Investigation complete; no suspect identified,2022-09
Other theft,104813509,2022-09,51.507843,On or near Charles Street,-0.147232,Under investigation,2022-09
Other theft,104813520,2022-09,51.510345,On or near ,-0.122502,Under investigation,2022-09
Other theft,104813525,2022-09,51.509944,On or near ,-0.127807,Investigation complete; no suspect identified,2022-09
Other theft,104813538,2022-09,51.504176,On or near Hamilton Mews,-0.149643,Investigation complete; no suspect identified,2022-09
Other theft,104814094,2022-09,51.521564,On or near Porter Street,-0.156852,Investigation complete; no suspect identified,2022-09
Other theft,104814146,2022-09,51.517684,On or near Thayer Street,-0.151474,Under investigation,2022-09
Other theft,104814163,2022-09,51.511623,On or near Rose Street,-0.125951,Under investigation,2022-09
Other theft,104814160,2022-09,51.515753,On or near John Prince's Street,-0.143092,Investigation complete; no suspect identified,2022-09
Other theft,104814194,2022-09,51.510900,On or near ,-0.127984,Under investigation,2022-09
Other theft,104814198,2022-09,51.514777,On or near Great Queen Street,-0.121859,Under investigation,2022-09
Other theft,104814186,2022-09,51.496466,On or near ,-0.141499,Investigation complete; no suspect identified,2022-09
Other theft,104814197,2022-09,51.509458,On or near ,-0.132280,Investigation complete; no suspect identified,2022-09
Other theft,104814211,2022-09,51.514749,On or near Portman Mews South,-0.155225,Under investigation,2022-09
Other theft,104814235,2022-09,51.512300,On or near ,-0.128388,Under investigation,2022-09
Other theft,104814237,2022-09,51.513777,On or near B402,-0.123456,Investigation complete; no suspect identified,2022-09
Other theft,104814251,2022-09,51.511630,On or near ,-0.121916,Investigation complete; no suspect identified,2022-09
Other theft,104814319,2022-09,51.494214,On or near Rutherford Street,-0.132716,Under investigation,2022-09
Other theft,104814413,2022-09,51.515592,On or near Gray's Yard,-0.151112,Under investigation,2022-09
Other theft,104814417,2022-09,51.514365,On or near Princes Street,-0.143408,Under investigation,2022-09
Other theft,104817701,2022-09,51.520558,On or near Durweston Mews,-0.157498,Under investigation,2022-09
Other theft,104817753,2022-09,51.516178,On or near ,-0.131904,Under investigation,2022-09
Other theft,104817758,2022-09,51.495501,On or near Phipps Mews,-0.146422,Under investigation,2022-09
Other theft,104817760,2022-09,51.513848,On or near Old Compton Street,-0.129593,Under investigation,2022-09
Other theft,104817792,2022-09,51.516103,On or near Wigmore Street,-0.150414,Under investigation,2022-09
Other theft,104817793,2022-09,51.534295,On or near St Ann's Terrace,-0.171679,Under investigation,2022-09
Other theft,104818199,2022-09,51.511111,On or near Henrietta Street,-0.123710,Under investigation,2022-09
Other theft,104818213,2022-09,51.513430,On or near B410,-0.179606,Under investigation,2022-09
Other theft,104818227,2022-09,51.514684,On or near Argyll Street,-0.140844,Under investigation,2022-09
Other theft,104818304,2022-09,51.521564,On or near Porter Street,-0.156852,Under investigation,2022-09
Other theft,104818305,2022-09,51.521564,On or near Porter Street,-0.156852,Under investigation,2022-09
Other theft,104818319,2022-09,51.506736,On or near Craig's Court,-0.126800,Under investigation,2022-09
Other theft,104818394,2022-09,51.513200,On or near Old Compton Street,-0.131248,Under investigation,2022-09
Other theft,104818830,2022-09,51.514749,On or near Portman Mews South,-0.155225,Under investigation,2022-09
Other theft,104818997,2022-09,51.513200,On or near Old Compton Street,-0.131248,Under investigation,2022-09
Other theft,104819172,2022-09,51.515939,On or near Soho Street,-0.132693,Under investigation,2022-09
Other theft,104819249,2022-09,51.514709,On or near Bond Street,-0.148712,Under investigation,2022-09
Other theft,104814898,2022-09,51.513848,On or near Old Compton Street,-0.129593,Investigation complete; no suspect identified,2022-09
Other theft,104814905,2022-09,51.513064,On or near Shaftesbury Avenue,-0.129438,Investigation complete; no suspect identified,2022-09
Other theft,104815175,2022-09,51.516623,On or near ,-0.132976,Under investigation,2022-09
Other theft,104815787,2022-09,51.514704,On or near Manette Street,-0.130826,Under investigation,2022-09
Other theft,104815778,2022-09,51.513150,On or near Carnaby Street,-0.138845,Investigation complete; no suspect identified,2022-09
Other theft,104815798,2022-09,51.513708,On or near Little Marlborough Street,-0.140004,Under investigation,2022-09
Other theft,104816378,2022-09,51.514586,On or near ,-0.152839,Under investigation,2022-09
Other theft,104824454,2022-09,51.509251,On or near St James's Market,-0.133398,Under investigation,2022-09
Other theft,104824455,2022-09,51.514542,On or near Portman Street,-0.156343,Investigation complete; no suspect identified,2022-09
Other theft,104825302,2022-09,51.516623,On or near ,-0.132976,Under investigation,2022-09
Other theft,104825308,2022-09,51.509962,On or near ,-0.137952,Under investigation,2022-09
Other theft,104825310,2022-09,51.512379,On or near ,-0.129379,Under investigation,2022-09
Other theft,104825334,2022-09,51.513237,On or near ,-0.146004,Investigation complete; no suspect identified,2022-09
Other theft,104825356,2022-09,51.490532,On or near Tachbrook Street,-0.137001,Under investigation,2022-09
