LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2007-Q3,94.542
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2007-Q4,95.632
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2008-Q1,94.48
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2008-Q2,92.416
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2008-Q3,87.713
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2008-Q4,82.892
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2009-Q1,79.817
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2009-Q2,79.683
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2009-Q3,81.742
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2009-Q4,84.41
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2010-Q1,85.956
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2010-Q2,86.302
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2010-Q3,86.4
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2010-Q4,85.654
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2011-Q1,85.24
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2011-Q2,84.787
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2011-Q3,84.68
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2011-Q4,84.623
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2012-Q1,84.825
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2012-Q2,85.282
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2012-Q3,85.128
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2012-Q4,85.429
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2013-Q1,85.917
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2013-Q2,86.63
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2013-Q3,87.624
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2013-Q4,89.231
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2014-Q1,91.428
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2014-Q2,93.692
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2014-Q3,95.458
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2014-Q4,96.777
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2015-Q1,97.594
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2015-Q2,98.643
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2015-Q3,100.692
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2015-Q4,103.071
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2016-Q1,105.288
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2016-Q2,106.564
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2016-Q3,107.465
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2016-Q4,108.583
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2017-Q1,109.907
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2017-Q2,111.221
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2017-Q3,112.6
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2017-Q4,113.606
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2018-Q1,114.507
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2018-Q2,115.16
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2018-Q3,115.947
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2018-Q4,116.37
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2019-Q1,116.258
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2019-Q2,116.266
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2019-Q3,116.841
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2019-Q4,117.004
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2020-Q1,118.098
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2020-Q2,117.754
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2020-Q3,119.791
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2020-Q4,123.945
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2021-Q1,127.984
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2021-Q2,130.519
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2021-Q3,131.969
GBR,HOUSECOST,NOMINAL,IDX2015,Q,2021-Q4,137.004
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1987-Q1,69.82701666
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1987-Q2,70.26735217
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1987-Q3,71.23503089
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1987-Q4,74.25963172
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1988-Q1,76.54006967
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1988-Q2,78.40981703
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1988-Q3,85.72121381
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1988-Q4,89.54731133
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1989-Q1,90.47164891
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1989-Q2,90.67167877
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1989-Q3,88.12255319
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1989-Q4,86.28471983
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1990-Q1,81.77207968
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1990-Q2,80.28237282
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1990-Q3,77.74950946
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1990-Q4,75.01035507
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1991-Q1,73.06197963
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1991-Q2,72.40018175
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1991-Q3,69.31916874
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1991-Q4,68.89824391
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1992-Q1,67.00162516
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1992-Q2,64.33255936
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1992-Q3,62.52653609
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1992-Q4,60.53305957
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1993-Q1,60.68461278
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1993-Q2,59.05199608
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1993-Q3,58.59630467
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1993-Q4,57.77452366
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1994-Q1,58.74327603
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1994-Q2,59.2237905
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1994-Q3,57.99898059
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1994-Q4,58.49507279
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1995-Q1,56.75919621
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1995-Q2,56.66094844
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1995-Q3,55.14364175
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1995-Q4,54.86774901
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1996-Q1,54.46675039
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1996-Q2,53.54501446
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1996-Q3,53.81948357
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1996-Q4,56.58451433
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1997-Q1,56.66547752
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1997-Q2,56.13705534
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1997-Q3,57.24570463
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1997-Q4,58.28738823
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1998-Q1,60.04413534
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1998-Q2,61.93718627
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1998-Q3,63.69459378
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1998-Q4,63.60736372
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1999-Q1,65.16351919
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1999-Q2,63.92108734
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1999-Q3,66.99102594
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,1999-Q4,67.72186036
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2000-Q1,69.90092619
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2000-Q2,71.38645208
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2000-Q3,70.71139641
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2000-Q4,72.76187885
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2001-Q1,72.70632701
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2001-Q2,74.43693705
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2001-Q3,75.77396829
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2001-Q4,74.7580436
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2002-Q1,77.40868369
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2002-Q2,81.39998098
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2002-Q3,86.21517628
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2002-Q4,90.80042609
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2003-Q1,93.59793817
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2003-Q2,94.33701118
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2003-Q3,94.96810323
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2003-Q4,96.53424145
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2004-Q1,98.43125762
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2004-Q2,101.2052076
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2004-Q3,103.6836786
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2004-Q4,105.1684019
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2005-Q1,104.9256569
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2005-Q2,104.7245321
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2005-Q3,105.2492565
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2005-Q4,105.8449257
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2006-Q1,107.3558411
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2006-Q2,108.2958759
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2006-Q3,108.9600618
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2006-Q4,111.6803305
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2007-Q1,112.5468724
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2007-Q2,114.5277885
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2007-Q3,114.7050932
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2007-Q4,115.8855157
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2008-Q1,114.7248554
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2008-Q2,109.7925748
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2008-Q3,104.7128264
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2008-Q4,97.9928411
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2009-Q1,95.45803895
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2009-Q2,93.34799633
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2009-Q3,96.16706592
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2009-Q4,98.23865039
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2010-Q1,100.8431593
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2010-Q2,100.3431772
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2010-Q3,100.2633994
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2010-Q4,99.39075906
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2011-Q1,100.1739458
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2011-Q2,97.63915821
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2011-Q3,96.98536649
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2011-Q4,97.30874802
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2012-Q1,95.68496527
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2012-Q2,94.55671393
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2012-Q3,94.77010445
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2012-Q4,94.71732828
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2013-Q1,95.81755717
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2013-Q2,93.86489134
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2013-Q3,92.80468111
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2013-Q4,94.81302865
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2014-Q1,97.55674735
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2014-Q2,98.45827998
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2014-Q3,100.8295297
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2014-Q4,101.0396599
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2015-Q1,100.4569352
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2015-Q2,99.26477377
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2015-Q3,98.74863655
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2015-Q4,101.5296545
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2016-Q1,104.7157042
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2016-Q2,105.2459148
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2016-Q3,106.4132648
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2016-Q4,108.5603348
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2017-Q1,109.6034495
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2017-Q2,108.0141825
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2017-Q3,108.9735779
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2017-Q4,109.3138305
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2018-Q1,108.25621
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2018-Q2,108.5344298
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2018-Q3,108.424235
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2018-Q4,107.1193447
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2019-Q1,107.493139
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2019-Q2,106.1697522
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2019-Q3,107.3725205
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2019-Q4,106.2063888
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2020-Q1,108.5425569
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2020-Q2,111.1472766
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2020-Q3,107.9210341
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2020-Q4,110.9369079
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2021-Q1,113.5171202
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2021-Q2,115.8933916
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2021-Q3,116.2097207
GBR,HOUSECOST,PRICEINCOME,IDX2015,Q,2021-Q4,119.5654626
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1968-Q2,49.7530272
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1968-Q3,49.68357927
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1968-Q4,49.73582883
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1969-Q1,50.11012391
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1969-Q2,50.8805264
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1969-Q3,49.64898721
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1969-Q4,50.13170729
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1970-Q1,49.61494311
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1970-Q2,49.22349664
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1970-Q3,49.56657842
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1970-Q4,49.16564235
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1971-Q1,49.5829012
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1971-Q2,49.63409344
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1971-Q3,50.64837005
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1971-Q4,52.47446651
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1972-Q1,54.97130331
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1972-Q2,58.57969333
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1972-Q3,64.60975063
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1972-Q4,66.05498694
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1973-Q1,72.49334624
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1973-Q2,75.63849307
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1973-Q3,77.30457814
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1973-Q4,75.82006505
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1974-Q1,74.70195952
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1974-Q2,72.62563503
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1974-Q3,71.89050927
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1974-Q4,71.71972725
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1975-Q1,69.93155538
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1975-Q2,64.91005825
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1975-Q3,63.37520777
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1975-Q4,62.15328899
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1976-Q1,62.46943076
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1976-Q2,62.82056225
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1976-Q3,62.07923863
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1976-Q4,60.32208418
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1977-Q1,58.86563549
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1977-Q2,57.92446587
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1977-Q3,58.54864928
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1977-Q4,59.88120426
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1978-Q1,61.68516579
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1978-Q2,63.49090202
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1978-Q3,64.19743732
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1978-Q4,65.95943553
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1979-Q1,66.31752027
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1979-Q2,67.99409123
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1979-Q3,68.78395674
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1979-Q4,71.10694002
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1980-Q1,67.74526134
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1980-Q2,64.28614218
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1980-Q3,63.66601523
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1980-Q4,62.1011863
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1981-Q1,62.18699512
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1981-Q2,58.58527989
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1981-Q3,57.30964503
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1981-Q4,53.09140371
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1982-Q1,51.08432924
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1982-Q2,51.96261194
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1982-Q3,52.10378585
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1982-Q4,54.23664725
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1983-Q1,56.80825676
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1983-Q2,57.68241599
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1983-Q3,57.05876859
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1983-Q4,56.8559344
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1984-Q1,56.78503382
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1984-Q2,58.4818897
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1984-Q3,57.15832244
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1984-Q4,56.32573193
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1985-Q1,55.83355673
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1985-Q2,54.26837033
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1985-Q3,54.05114834
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1985-Q4,56.27087807
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1986-Q1,57.00037347
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1986-Q2,58.8828214
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1986-Q3,60.70586036
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1986-Q4,60.12846525
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1987-Q1,60.95875678
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1987-Q2,63.75294493
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1987-Q3,64.88933755
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1987-Q4,67.43652611
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1988-Q1,69.98808279
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1988-Q2,72.74150256
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1988-Q3,79.37376019
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1988-Q4,82.68832507
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1989-Q1,84.1105954
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1989-Q2,84.74589712
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1989-Q3,84.49147114
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1989-Q4,81.28777678
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1990-Q1,78.68270891
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1990-Q2,75.30793688
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1990-Q3,72.53429199
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1990-Q4,70.51923423
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1991-Q1,68.69367662
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1991-Q2,65.60906064
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1991-Q3,64.49698528
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1991-Q4,63.49796915
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1992-Q1,61.51033875
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1992-Q2,58.94011309
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1992-Q3,57.09753051
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1992-Q4,54.69144027
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1993-Q1,54.36708794
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1993-Q2,53.61646013
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1993-Q3,52.88480524
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1993-Q4,51.8602763
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1994-Q1,52.07551174
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1994-Q2,52.18775627
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1994-Q3,51.48981703
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1994-Q4,51.42921562
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1995-Q1,50.64903485
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1995-Q2,49.98229885
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1995-Q3,49.05533597
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1995-Q4,48.64816303
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1996-Q1,49.02442578
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1996-Q2,48.39376983
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1996-Q3,48.88811589
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1996-Q4,50.2021064
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1997-Q1,50.75398788
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1997-Q2,51.15067553
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1997-Q3,52.53773826
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1997-Q4,52.51438369
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1998-Q1,53.99061651
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1998-Q2,55.91182225
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1998-Q3,56.94750897
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1998-Q4,57.10233815
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1999-Q1,57.81337087
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1999-Q2,58.94858041
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1999-Q3,61.14182754
GBR,HOUSECOST,PRICERENT,IDX2015,Q,1999-Q4,63.09719457
GBR,HOUSECOST,PRICERENT,IDX2015,Q,2000-Q1,65.17875443
GBR,HOUSECOST,PRICERENT,IDX2015,Q,2000-Q2,67.07993257
GBR,HOUSECOST,PRICERENT,IDX2015,Q,2000-Q3,66.89460091
GBR,HOUSECOST,PRICERENT,IDX2015,Q,2000-Q4,69.25006894
GBR,HOUSECOST,PRICERENT,IDX2015,Q,2001-Q1,69.46783156
GBR,HOUSECOST,PRICERENT,IDX2015,Q,2001-Q2,69.90671272
GBR,HOUSECOST,PRICERENT,IDX2015,Q,2001-Q3,71.26292641
GBR,HOUSECOST,PRICERENT,IDX2015,Q,2001-Q4,70.22164863
GBR,HOUSECOST,PRICERENT,IDX2015,Q,2002-Q1,73.20232958
GBR,HOUSECOST,PRICERENT,IDX2015,Q,2002-Q2,77.21972747
GBR,HOUSECOST,PRICERENT,IDX2015,Q,2002-Q3,81.38775549
