FIPS,State,County,Cheapest Technology,Cost
46009,Bon Homme,South Dakota,Wind,64.17539561593782
46013,Brown,South Dakota,Wind,65.00261749485315
46021,Campbell,South Dakota,Wind,67.25638211489742
29209,Stone,Missouri,Solar PV (Utility),85.97926792367811
29217,Vernon,Missouri,Wind,76.05753957837275
29227,Worth,Missouri,Wind,76.84267036334231
30001,Beaverhead,Montana,Natural Gas Combined Cycle,53.953561766701434
37171,Surry,North Carolina,Natural Gas Combined Cycle,66.8993851570515
37177,Tyrrell,North Carolina,Solar PV (Residential),278.079248861115
39067,Harrison,Ohio,Solar PV (Utility),100.12980122635332
39073,Hocking,Ohio,Natural Gas Combined Cycle,76.57135618503602
39079,Jackson,Ohio,Natural Gas Combined Cycle,77.09864078845794
48057,Calhoun,Texas,Natural Gas Combined Cycle,58.625482771361256
48071,Chambers,Texas,Wind,77.8578021650136
48093,Comanche,Texas,Natural Gas Combined Cycle,57.93824576825044
48097,Cooke,Texas,Natural Gas Combined Cycle,58.34060826747273
24510,Baltimore,Maryland,Solar PV (Residential),289.7742079253675
45063,Lexington,South Carolina,Natural Gas Combined Cycle,64.60609996420638
45067,Marion,South Carolina,Solar PV (Residential),253.58099408926577
45077,Pickens,South Carolina,Natural Gas Combined Cycle,66.48385061739496
26053,Gogebic,Michigan,Solar PV (Residential),314.6554580914733
46027,Clay,South Dakota,Wind,73.88155714622002
46031,Corson,South Dakota,Solar PV (Residential),269.82484834517203
46047,Fall River,South Dakota,Solar PV (Utility),78.74559790499057
46053,Gregory,South Dakota,Wind,58.33425136958476
27007,Beltrami,Minnesota,Wind,93.60796341137768
27015,Brown,Minnesota,Wind,76.53238715874907
27021,Cass,Minnesota,Solar PV (Utility),100.5229004007577
27027,Clay,Minnesota,Wind,65.14493632366333
46123,Tripp,South Dakota,Wind,57.17540073910331
46135,Yankton,South Dakota,Wind,68.31530501051446
30011,Carter,Montana,Wind,63.842866864371686
30017,Custer,Montana,Natural Gas Combined Cycle,57.65689186934563
30025,Fallon,Montana,Wind,63.55372920675132
30027,Fergus,Montana,Natural Gas Combined Cycle,55.41807871849015
30033,Garfield,Montana,Wind,85.7232100147092
30039,Granite,Montana,Natural Gas Combined Cycle,53.769612416779204
30045,Judith Basin,Montana,Wind,69.90681212742645
31131,Otoe,Nebraska,Wind,77.27792684977287
25005,Bristol,Massachusetts,Solar PV (Utility),105.71718210771891
25009,Essex,Massachusetts,Solar PV (Residential),313.0111278961698
25019,Nantucket,Massachusetts,Wind,74.83505230697266
34023,Middlesex,New Jersey,Solar PV (Utility),107.26284182945454
26055,Grand Traverse,Michigan,Natural Gas Combined Cycle,67.67062449298143
31091,Hooker,Nebraska,Wind,66.99059000424992
31095,Jefferson,Nebraska,Wind,67.71408414830084
31103,Keya Paha,Nebraska,Wind,61.19153685184264
31111,Lincoln,Nebraska,Solar PV (Utility),78.75891639293148
28089,Madison,Mississippi,Natural Gas Combined Cycle,59.47603337478316
28093,Marshall,Mississippi,Natural Gas Combined Cycle,56.33477654430354
27031,Cook,Minnesota,Wind,91.56045426106226
27049,Goodhue,Minnesota,Wind,90.1529570669062
27055,Houston,Minnesota,Solar PV (Utility),100.12850122635332
37049,Craven,North Carolina,Solar PV (Utility),88.84009156009496
37051,Cumberland,North Carolina,Solar PV (Utility),84.7548149366423
37131,Northampton,North Carolina,Natural Gas Combined Cycle,71.26036853340928
37137,Pamlico,North Carolina,Solar PV (Residential),272.49831610496835
37149,Polk,North Carolina,Solar PV (Utility),81.18118539112125
37155,Robeson,North Carolina,Natural Gas Combined Cycle,70.27128630324074
42091,Montgomery,Pennsylvania,Solar PV (Residential),308.73027948049565
42097,Northumberland,Pennsylvania,Solar PV (Utility),104.37498121715592
42103,Pike,Pennsylvania,Natural Gas Combined Cycle,69.82595939033085
34025,Monmouth,New Jersey,Solar PV (Utility),107.01502753445922
34039,Union,New Jersey,Solar PV (Residential),325.96632176146915
35003,Catron,New Mexico,Solar PV (Utility),64.69729401790167
35005,Chaves,New Mexico,Solar PV (Utility),66.02317642052377
35009,Curry,New Mexico,Wind,56.74194425267276
30061,Mineral,Montana,Solar PV (Residential),287.7105327963818
38001,Adams,North Dakota,Wind,60.73873481843922
9011,New London,Connecticut,Solar PV (Utility),105.38005688507818
10001,Kent,Delaware,Solar PV (Utility),97.66397676434083
10003,New Castle,Delaware,Solar PV (Utility),99.00567765490385
12009,Brevard,Florida,Natural Gas Combined Cycle,69.06073450697372
12075,Levy,Florida,Natural Gas Combined Cycle,68.8217387620288
5031,Craighead,Arkansas,Natural Gas Combined Cycle,61.577467869339216
5035,Crittenden,Arkansas,Natural Gas Combined Cycle,61.165012570739094
5041,Desha,Arkansas,Natural Gas Combined Cycle,59.48867402330552
5057,Hempstead,Arkansas,Natural Gas Combined Cycle,61.40218117260558
5063,Independence,Arkansas,Natural Gas Combined Cycle,62.61636211972807
5069,Jefferson,Arkansas,Natural Gas Combined Cycle,60.15241082268335
5075,Lawrence,Arkansas,Natural Gas Combined Cycle,61.93445296887259
5077,Lee,Arkansas,Natural Gas Combined Cycle,59.92414567182787
4025,Yavapai,Arizona,Solar PV (Utility),66.44791257080995
5005,Baxter,Arkansas,Natural Gas Combined Cycle,65.24268506840599
5007,Benton,Arkansas,Natural Gas Combined Cycle,73.26292593154277
16073,Owyhee,Idaho,Natural Gas Combined Cycle,54.8951917604798
16085,Valley,Idaho,Solar PV (Utility),79.86702147644004
16087,Washington,Idaho,Natural Gas Combined Cycle,54.027442111957434
17013,Calhoun,Illinois,Solar PV (Utility),91.91589251562534
17021,Christian,Illinois,Wind,87.54461814832291
17027,Clinton,Illinois,Solar PV (Utility),91.93031100356625
16031,Cassia,Idaho,Natural Gas Combined Cycle,54.88149066405724
16035,Clearwater,Idaho,Solar PV (Utility),90.61754708888503
16037,Custer,Idaho,Solar PV (Utility),76.77470203296876
16049,Idaho,Idaho,Solar PV (Residential),274.75403893108245
16059,Lemhi,Idaho,Solar PV (Utility),79.4728223020357
18023,Clinton,Indiana,Wind,84.14944844477007
12021,Collier,Florida,Solar PV (Residential),241.84728548558766
12033,Escambia,Florida,Natural Gas Combined Cycle,57.37739034057056
16007,Bear Lake,Idaho,Natural Gas Combined Cycle,55.87734211662366
16011,Bingham,Idaho,Natural Gas Combined Cycle,55.004522866234815
16013,Blaine,Idaho,Solar PV (Utility),77.30086759884125
5105,Perry,Arkansas,Natural Gas Combined Cycle,63.047145121283485
5107,Phillips,Arkansas,Natural Gas Combined Cycle,59.66499217260559
5119,Pulaski,Arkansas,Natural Gas Combined Cycle,62.73697897198342
17031,Cook,Illinois,Solar PV (Residential),314.11996453951394
18123,Perry,Indiana,Natural Gas Combined Cycle,76.7858501959239
18129,Posey,Indiana,Natural Gas Combined Cycle,77.23851809483511
18143,Scott,Indiana,Natural Gas Combined Cycle,77.75557344475735
18147,Spencer,Indiana,Natural Gas Combined Cycle,76.75278954584613
18155,Switzerland,Indiana,Natural Gas Combined Cycle,76.81975844475735
18163,Vanderburgh,Indiana,Natural Gas Combined Cycle,77.27896274491289
18029,Dearborn,Indiana,Natural Gas Combined Cycle,76.59764839343525
18037,Dubois,Indiana,Natural Gas Combined Cycle,77.42263154429072
18039,Elkhart,Indiana,Wind,97.46053514833395
13135,Gwinnett,Georgia,Solar PV (Utility),81.66239549317102
13145,Harris,Georgia,Natural Gas Combined Cycle,61.30994624103718
13151,Henry,Georgia,Natural Gas Combined Cycle,60.85426294088164
13161,Jeff Davis,Georgia,Natural Gas Combined Cycle,61.607786139948395
13167,Johnson,Georgia,Natural Gas Combined Cycle,60.46834044010394
13177,Lee,Georgia,Natural Gas Combined Cycle,62.38777384134826
13179,Liberty,Georgia,Solar PV (Residential),245.7847880464308
20107,Linn,Kansas,Wind,65.64202945101252
20117,Marshall,Kansas,Wind,72.34958667022667
17149,Pike,Illinois,Solar PV (Utility),92.50003203326143
17157,Randolph,Illinois,Solar PV (Utility),90.61884708888503
17161,Rock Island,Illinois,Wind,86.47004970573299
17171,Scott,Illinois,Wind,91.43528097922496
17173,Shelby,Illinois,Solar PV (Utility),93.06855306295664
17181,Union,Illinois,Solar PV (Utility),90.06544454713075
17185,Wabash,Illinois,Solar PV (Utility),91.20308660652113
17193,White,Illinois,Solar PV (Utility),90.78005045623496
17201,Winnebago,Illinois,Natural Gas Combined Cycle,79.36639583044759
13287,Turner,Georgia,Natural Gas Combined Cycle,62.2568971912705
13291,Union,Georgia,Solar PV (Utility),82.97555940785224
13299,Ware,Georgia,Solar PV (Utility),80.04224333173087
21105,Hickman,Kentucky,Natural Gas Combined Cycle,60.16684589111495
48273,Kleberg,Texas,Natural Gas Combined Cycle,59.05479392066132
48311,McMullen,Texas,Natural Gas Combined Cycle,59.43364681957254
48315,Marion,Texas,Natural Gas Combined Cycle,64.07483958784219
48321,Matagorda,Texas,Natural Gas Combined Cycle,58.49400567182787
48337,Montague,Texas,Natural Gas Combined Cycle,58.455730667161646
54047,McDowell,West Virginia,Natural Gas Combined Cycle,75.45781124257978
54057,Mineral,West Virginia,Wind,97.66849061806278
54063,Monroe,West Virginia,Natural Gas Combined Cycle,75.41352873713585
54071,Pendleton,West Virginia,Wind,67.1322088330601
54077,Preston,West Virginia,Wind,81.4382817913224
51059,Fairfax,Virginia,Solar PV (Residential),282.1686495796608
51071,Giles,Virginia,Wind,70.8373617412062
51077,Grayson,Virginia,Wind,63.82002131739881
51083,Halifax,Virginia,Natural Gas Combined Cycle,68.60926899530816
51089,Henry,Virginia,Natural Gas Combined Cycle,77.5810119875247
51093,Isle of Wight,Virginia,Natural Gas Combined Cycle,71.2758941772654
51099,King George,Virginia,Natural Gas Combined Cycle,71.77908097353242
51105,Lee,Virginia,Solar PV (Residential),272.9197610386506
21033,Caldwell,Kentucky,Natural Gas Combined Cycle,60.940088841348256
13305,Wayne,Georgia,Solar PV (Utility),79.82356601261735
51117,Mecklenburg,Virginia,Natural Gas Combined Cycle,69.2569636407197
53007,Chelan,Washington,Natural Gas Combined Cycle,53.91616880713567
48117,Deaf Smith,Texas,Wind,51.71187633826215
48261,Kenedy,Texas,Natural Gas Combined Cycle,59.13960602019469
48135,Ector,Texas,Wind,56.96954526937448
48141,El Paso,Texas,Solar PV (Utility),64.02534357262016
48155,Foard,Texas,Wind,50.28463359713322
48161,Freestone,Texas,Natural Gas Combined Cycle,57.96362041988361
48165,Gaines,Texas,Wind,55.41632924640824
51107,Loudoun,Virginia,Solar PV (Utility),93.78335897206084
51131,Northampton,Virginia,Solar PV (Utility),90.9538723115258
51147,Prince Edward,Virginia,Natural Gas Combined Cycle,68.99625748986422
51149,Prince George,Virginia,Solar PV (Utility),90.66130255270775
51159,Richmond,Virginia,Solar PV (Utility),92.54298749708414
51161,Roanoke,Virginia,Wind,75.88887520258969
51165,Rockingham,Virginia,Natural Gas Combined Cycle,67.7703445380755
51175,Southampton,Virginia,Natural Gas Combined Cycle,70.79922848053177
51177,Spotsylvania,Virginia,Natural Gas Combined Cycle,70.71116257850971
55061,Kewaunee,Wisconsin,Wind,73.3028818309793
56039,Teton,Wyoming,Solar PV (Residential),258.0515902020682
53047,Okanogan,Washington,Solar PV (Utility),93.68112955647452
48129,Donley,Texas,Wind,62.33064193535121
48167,Galveston,Texas,Wind,70.55072408358583
48221,Hood,Texas,Natural Gas Combined Cycle,57.53842976825044
48225,Houston,Texas,Natural Gas Combined Cycle,58.277746220816866
48229,Hudspeth,Texas,Solar PV (Utility),63.51389649468858
48245,Jefferson,Texas,Natural Gas Combined Cycle,57.77435357540532
48257,Kaufman,Texas,Natural Gas Combined Cycle,58.092629318794835
51193,Westmoreland,Virginia,Solar PV (Utility),92.57252447296595
51199,York,Virginia,Solar PV (Residential),276.05342327155495
53031,Jefferson,Washington,Coal (Subbituminous),112.08114487924523
55031,Douglas,Wisconsin,Solar PV (Utility),102.34631139337048
55051,Iron,Wisconsin,Solar PV (Utility),102.40468534513408
53049,Pacific,Washington,Wind,110.54402083519612
51570,Colonial Heights,Virginia,Solar PV (Residential),273.8375499848665
51630,Fredericksburg,Virginia,Solar PV (Residential),279.4925818198644
51650,Hampton,Virginia,Solar PV (Residential),277.31505807260174
51700,Newport News,Virginia,Natural Gas Combined Cycle,71.72247037477675
51735,Poquoson,Virginia,Solar PV (Residential),276.74181498121675
51770,Roanoke,Virginia,Solar PV (Utility),88.44519238569059
55071,Manitowoc,Wisconsin,Wind,97.29567077255088
55079,Milwaukee,Wisconsin,Wind,99.75709086232398
55089,Ozaukee,Wisconsin,Wind,74.91653449486418
53055,San Juan,Washington,Solar PV (Residential),343.92970529153024
53061,Snohomish,Washington,Natural Gas Combined Cycle,54.19856550542472
53071,Walla Walla,Washington,Natural Gas Combined Cycle,53.650163860013166
53073,Whatcom,Washington,Natural Gas Combined Cycle,53.884358706046875
22039,Evangeline,Louisiana,Natural Gas Combined Cycle,63.52857783978644
27139,Scott,Minnesota,Wind,99.44790765773074
31113,Logan,Nebraska,Wind,71.14944494579944
37043,Clay,North Carolina,Solar PV (Utility),82.7565820887387
39057,Greene,Ohio,Solar PV (Utility),95.31660020585558
36009,Cattaraugus,New York,Wind,77.31921794371863
47169,Trousdale,Tennessee,Natural Gas Combined Cycle,60.50775449453686
46073,Jerauld,South Dakota,Wind,60.0145406743883
48365,Panola,Texas,Natural Gas Combined Cycle,63.97935678846435
48207,Haskell,Texas,Wind,56.847471987537176
51690,Martinsville,Virginia,Solar PV (Residential),262.21958999946537
55131,Washington,Wisconsin,Wind,86.24134868903128
54067,Nicholas,West Virginia,Wind,90.62770464728251
51087,Henrico,Virginia,Solar PV (Utility),90.69103952858956
1043,Cullman,Alabama,Natural Gas Combined Cycle,58.57880153963731
1109,Pike,Alabama,Solar PV (Utility),80.51053494583975
9009,New Haven,Connecticut,Solar PV (Utility),107.01552753445922
5049,Fulton,Arkansas,Natural Gas Combined Cycle,64.94399411817267
5127,Scott,Arkansas,Solar PV (Residential),265.92569532375455
21117,Kenton,Kentucky,Solar PV (Utility),92.32451017797061
19123,Mahaska,Iowa,Wind,78.7273151378747
47015,Cannon,Tennessee,Solar PV (Utility),88.05019321128624
38011,Bowman,North Dakota,Wind,59.94930403346966
38083,Sheridan,North Dakota,Wind,61.7305210731376
48375,Potter,Texas,Wind,60.21799614411714
31065,Furnas,Nebraska,Wind,74.58520574329806
28135,Tallahatchie,Mississippi,Natural Gas Combined Cycle,58.86079967338328
41019,Douglas,Oregon,Natural Gas Combined Cycle,57.424354094847935
29013,Bates,Missouri,Wind,76.71689708150502
55001,Adams,Wisconsin,Solar PV (Utility),102.18530802602056
53057,Skagit,Washington,Natural Gas Combined Cycle,53.969583455658025
6085,Santa Clara,California,Natural Gas Combined Cycle,60.087918094847936
13017,Ben Hill,Georgia,Natural Gas Combined Cycle,62.18681604041502
18047,Franklin,Indiana,Natural Gas Combined Cycle,77.18133064226869
22123,West Carroll,Louisiana,Natural Gas Combined Cycle,59.49949847431653
26067,Ionia,Michigan,Natural Gas Combined Cycle,66.1428547962478
37185,Warren,North Carolina,Natural Gas Combined Cycle,69.8372885396309
45015,Berkeley,South Carolina,Solar PV (Utility),80.97722655994862
13045,Carroll,Georgia,Solar PV (Utility),82.42175686609794
37093,Hoke,North Carolina,Natural Gas Combined Cycle,69.89191825347405
20149,Pottawatomie,Kansas,Wind,78.49951412117298
28033,DeSoto,Mississippi,Solar PV (Utility),84.78295191252413
42001,Adams,Pennsylvania,Solar PV (Utility),97.56134734875452
37161,Rutherford,North Carolina,Natural Gas Combined Cycle,66.93309071537293
21051,Clay,Kentucky,Solar PV (Utility),91.15833114269843
13245,Richmond,Georgia,Solar PV (Utility),80.55339040966246
13251,Screven,Georgia,Natural Gas Combined Cycle,59.99969538722644
13261,Sumter,Georgia,Natural Gas Combined Cycle,62.32736319127049
13263,Talbot,Georgia,Natural Gas Combined Cycle,61.99661589111495
13273,Terrell,Georgia,Natural Gas Combined Cycle,62.42257919127049
20193,Thomas,Kansas,Wind,56.39106995413374
20199,Wallace,Kansas,Wind,63.20015490821231
20201,Washington,Kansas,Wind,69.05814470153825
21195,Pike,Kentucky,Solar PV (Utility),95.9860506511371
21211,Shelby,Kentucky,Natural Gas Combined Cycle,63.007414290803865
21213,Simpson,Kentucky,Solar PV (Utility),88.13890413893165
21223,Trimble,Kentucky,Natural Gas Combined Cycle,63.01704883979285
21225,Union,Kentucky,Natural Gas Combined Cycle,61.535928040415016
20037,Crawford,Kansas,Wind,64.37945108566664
20043,Doniphan,Kansas,Wind,73.61466503557254
20061,Geary,Kansas,Wind,66.46955132992785
20067,Grant,Kansas,Wind,55.64363026310995
20071,Greeley,Kansas,Wind,61.13000021092399
20083,Hodgeman,Kansas,Wind,51.5265664155062
20089,Jewell,Kansas,Wind,57.50642949066943
22019,Calcasieu,Louisiana,Natural Gas Combined Cycle,57.78703827524978
22027,Claiborne,Louisiana,Natural Gas Combined Cycle,59.35781792377213
22029,Concordia,Louisiana,Natural Gas Combined Cycle,58.39398002486092
22037,East Feliciana,Louisiana,Solar PV (Utility),81.57448456552562
53009,Clallam,Washington,Wind,106.92095011494155
53027,Grays Harbor,Washington,Natural Gas Combined Cycle,55.21681055052518
55105,Rock,Wisconsin,Wind,98.07950155752044
55117,Sheboygan,Wisconsin,Natural Gas Combined Cycle,77.07696597974765
55127,Walworth,Wisconsin,Wind,96.03119240720501
55009,Brown,Wisconsin,Natural Gas Combined Cycle,78.36397488021427
49047,Uintah,Utah,Natural Gas Combined Cycle,54.928696566079275
49053,Washington,Utah,Solar PV (Utility),67.58605463020032
50001,Addison,Vermont,Wind,92.40742168695046
50009,Essex,Vermont,Natural Gas Combined Cycle,65.03165982112793
50017,Orange,Vermont,Wind,90.3805580836079
50023,Washington,Vermont,Wind,78.99450724852217
22003,Allen,Louisiana,Natural Gas Combined Cycle,63.47938483978644
22009,Avoyelles,Louisiana,Natural Gas Combined Cycle,63.35102218970868
22101,St. Mary,Louisiana,Solar PV (Residential),245.8999366647078
22107,Tensas,Louisiana,Natural Gas Combined Cycle,58.910407374783155
22109,Terrebonne,Louisiana,Natural Gas Combined Cycle,58.00900992532754
21021,Boyle,Kentucky,Natural Gas Combined Cycle,60.98247664228151
21023,Bracken,Kentucky,Natural Gas Combined Cycle,61.63048328924846
22045,Iberia,Louisiana,Natural Gas Combined Cycle,57.771719925327545
21047,Christian,Kentucky,Solar PV (Utility),88.70882516862683
21055,Crittenden,Kentucky,Natural Gas Combined Cycle,61.49664729080387
21059,Daviess,Kentucky,Natural Gas Combined Cycle,61.580218990648326
21073,Franklin,Kentucky,Solar PV (Utility),89.6997823486082
21075,Fulton,Kentucky,Natural Gas Combined Cycle,59.518476191270494
21089,Greenup,Kentucky,Solar PV (Utility),93.81409594794263
21095,Harlan,Kentucky,Wind,86.77783291032624
55137,Waushara,Wisconsin,Solar PV (Utility),101.70439792397079
56001,Albany,Wyoming,Wind,57.15745519213043
56007,Carbon,Wyoming,Natural Gas Combined Cycle,57.31397426747913
56011,Crook,Wyoming,Wind,72.47465995206397
56013,Fremont,Wyoming,Natural Gas Combined Cycle,56.61577816794576
56021,Laramie,Wyoming,Wind,59.887367392551006
54031,Hardy,West Virginia,Wind,85.99250212535668
